window,file_flow_count,pkt_len_variance,file_pkt_entropy,fwd_bwd_ratio,label
170,13,17296.437893007693,0.6193821946787638,0.46153846153846156,0
171,31,4767.326864306452,0.40963344397721096,0.6451612903225806,0
172,17,32777.14817058824,0.9780155566622415,0.7647058823529411,0
173,24,79530.22862194166,1.5016291673878228,0.4166666666666667,0
174,28,45525.278605157146,1.370259712116391,0.4642857142857143,0
175,20,70159.23100457,1.1540157730727998,0.5,0
176,23,83779.9910062126,1.931584071702181,0.5652173913043478,0
177,35,15955.285972754285,0.5007115883735379,0.37142857142857144,0
178,15,18481.19026524,1.3699740752745007,0.6,0
179,18,308472.59783416666,1.879964948727111,0.5555555555555556,0
180,34,772852.4263501765,3.2376436356744254,0.8529411764705882,0
181,10,798372.2139399999,2.9219280948873627,0.7,0
182,39,159184.6080316231,2.2703259358124424,0.20512820512820512,0
183,19,276452.6401842105,1.29499507471547,0.5263157894736842,0
184,15,388328.35537999996,2.4634582986483036,0.26666666666666666,0
185,22,364371.0723054545,2.1803877328455874,0.4090909090909091,0
186,9,219994.29303055556,1.6577427265048892,0.8888888888888888,0
187,13,309114.1130630769,1.8262452584026092,0.6153846153846154,0
188,46,142133.19316037264,2.475853994952836,0.5217391304347826,0
189,1,449257.5066,0.0,1.0,0
190,16,94734.81446172319,1.186278124459133,0.1875,0
191,39,128302.09529,1.3311566216302042,0.5384615384615384,0
192,27,291354.36812444445,2.5517784852981342,0.4444444444444444,0
193,1,0.0,0.0,2.0,0
194,29,110556.65494344827,1.3370328706441055,0.2413793103448276,0
195,18,52219.689422222225,1.0975378398419537,0.1111111111111111,0
196,13,107322.16719307691,1.1451104143815827,0.38461538461538464,0
197,5,88348.681466,1.370950594454669,0.4,0
198,24,15196.232558900001,0.7416847557897409,0.4583333333333333,0
199,23,352224.5191304348,2.888360196298891,0.9565217391304348,0
200,30,281174.768228,1.9118440530133172,0.6666666666666666,0
201,6,103845.61975,1.2516291673878228,0.6666666666666666,0
202,43,137247.73923155814,1.7773687354623546,0.6046511627906976,0
203,37,53701.34678077219,1.6981221801165367,0.5405405405405406,0
204,35,15022.368328285716,1.250771896980071,0.2571428571428571,0
205,17,14998.98246117647,0.6402064333604701,0.23529411764705882,0
206,7,1.2244897958571428,0.5916727785823274,0.0,0
207,7,0.0,0.0,0.14285714285714285,0
208,35,253745.06804285714,2.6058998651878045,0.4,0
209,18,206185.94395555556,2.2584598927441624,0.5,0
211,9,81455.23152222222,1.6577427265048887,0.4444444444444444,0
212,32,77595.8665473607,0.5974547231656379,0.3125,0
213,16,50427.53827485,1.311278124459133,0.3125,0
214,13,369693.1267527769,2.565448371820826,0.23076923076923078,0
215,38,559965.3566131579,2.6459112958382915,0.6052631578947368,0
216,15,151409.52987,2.0662478973127314,0.6,0
217,14,312809.4645620408,1.9211854965885542,0.7142857142857143,0
218,18,43629.87981746023,0.9141828384352136,0.05555555555555555,0
219,8,398397.06442125,1.9056390622295665,0.25,0
220,29,185935.0166737931,1.9236186235519661,0.3103448275862069,0
221,16,150343.609169375,1.311278124459133,0.25,0
222,19,249593.31092789475,2.390863696857045,0.3684210526315789,0
223,31,234702.7551970507,1.966896833612052,0.3548387096774194,0
224,7,504843.3991857143,1.3787834934861756,0.2857142857142857,0
225,32,168458.131875,1.9627047062527903,0.0625,0
226,18,231371.56201111112,2.747167197306934,0.3333333333333333,0
227,34,190563.6685360353,2.1398040836104846,0.17647058823529413,0
228,16,449118.607075,2.061278124459133,0.375,0
229,24,145056.12883571425,2.3004241080832215,0.375,0
230,6,144966.6837714285,1.459147917027245,0.3333333333333333,0
231,26,340971.01598186814,2.3324538944758286,0.34615384615384615,0
232,22,334222.8686772727,2.5839259400536596,0.2727272727272727,0
233,24,302695.84968869045,2.8699100232740657,0.4166666666666667,0
234,15,196864.012524,2.1464657985040723,0.26666666666666666,0
235,25,102090.015985408,1.2554312795576,0.12,0
236,18,200675.269841337,1.9910760598382218,0.1111111111111111,0
237,15,305861.3496688867,1.6879430945989,0.4,0
238,27,269574.7649889481,2.6258525593722086,0.5925925925925926,0
239,32,174649.8322223525,2.2319522692135982,0.3125,0
240,14,373726.5011371429,2.5566567074628237,0.35714285714285715,0
241,21,278127.29158428573,2.760666827231598,0.5238095238095238,0
242,10,215973.71448,2.1709505944546685,0.2,0
243,25,127819.36972133201,2.2894320362548184,0.32,0
244,13,293860.6007330769,2.441629873787225,0.23076923076923078,0
245,17,266448.62961568823,2.0874628412503395,0.35294117647058826,0
246,23,190903.84840717394,1.95133328393831,0.13043478260869565,0
247,14,447945.1508571428,2.2709424217485368,0.42857142857142855,0
248,21,95515.3646947619,1.5064431878202948,0.5238095238095238,0
249,24,16016.808333325002,0.24988229283318544,0.08333333333333333,0
250,32,43217.835839578125,0.7935644431995965,0.75,0
251,40,75521.68156575,1.8690997464259944,0.6,0
252,23,167618.92897217392,2.1077566165206125,0.6521739130434783,0
253,36,51021.11657697222,2.4235910725362517,0.5555555555555556,0
254,43,70978.57509232558,0.9119089395410924,0.4883720930232558,0
255,18,27811.471663927776,0.6143694458867569,0.16666666666666666,0
256,41,384873.2546441603,2.4223602353228175,0.36585365853658536,0
257,2,403370.26300000004,1.0,0.5,0
258,28,586217.99259225,3.0741647430225756,0.7857142857142857,0
259,30,104515.28899033334,1.7589385323502769,0.3,0
260,16,351581.9448024107,1.5919171866886994,0.4375,0
261,16,606947.903599375,2.7806390622295662,0.5625,0
262,29,22358.61382275862,1.132397374806493,0.3103448275862069,0
263,28,115087.5139660204,0.9217544759335053,0.2857142857142857,0
264,1,0.0,0.0,1.0,0
265,5,25831.210478,1.5219280948873626,0.8,0
266,41,173618.32283105224,1.7016559665024593,0.5121951219512195,0
267,1,180854.1502,0.0,1.0,0
268,33,197583.44720303031,1.9362600275315278,0.3939393939393939,0
269,35,149208.90933114284,1.773336962476363,0.5142857142857142,0
270,4,893299.7146,1.5,0.5,0
271,23,177916.1288578261,2.0614232394008964,0.21739130434782608,0
272,37,175081.54094814323,1.7000396804183884,0.2972972972972973,0
273,1,770742.6827,0.0,1.0,0
274,25,57350.7486108,1.6243814577244942,0.24,0
276,5,190099.80258,1.5219280948873626,0.6,0
277,15,194905.63425523805,2.4989295636909357,0.3333333333333333,0
278,9,96307.63211555555,1.4466166676282084,0.7777777777777778,0
279,8,316903.826625,2.4056390622295662,0.125,0
280,19,69551.38263315789,1.0214554656116668,0.2631578947368421,0
281,23,125462.4926646503,1.393127173448317,0.2608695652173913,0
282,16,290396.145134375,2.3496017527145816,0.4375,0
283,20,26156.48221809355,0.2863969571159562,0.2,0
284,18,33402.785372833336,0.6143694458867569,0.2777777777777778,0
285,27,253482.2928148148,1.548649538078707,0.2962962962962963,0
286,20,310584.32397305,2.0772354454083075,0.45,0
287,17,62030.398811058825,1.4392540172118762,0.17647058823529413,0
288,17,298615.56044294115,2.660129752633257,0.7647058823529411,0
289,36,199331.23636759166,2.4353285577235777,0.4166666666666667,0
290,18,356290.63779111113,1.404678473063571,0.6111111111111112,0
291,4,0.0,0.0,0.5,0
292,48,177310.37079791666,2.312061048297164,0.5208333333333334,0
293,11,239615.02363636362,2.368522527728207,0.2727272727272727,0
294,36,110101.41273333335,1.6796822100049633,0.4444444444444444,0
295,31,213835.48611903226,2.420992277710075,0.5161290322580645,0
296,19,133319.3113473684,1.6107845483996803,0.3684210526315789,0
297,49,147769.3881647029,2.5021819345930196,0.5306122448979592,0
298,27,119033.19779259259,1.838039816898155,0.4444444444444444,0
299,39,155597.46647777694,1.7221230673051187,0.4358974358974359,0
300,42,121121.68123969047,1.8392957301886583,0.5238095238095238,0
301,23,153817.0847275348,2.40056537243482,0.4782608695652174,0
302,19,65881.40632068051,1.5055213905049434,0.2631578947368421,0
303,19,90998.42324256316,0.9132829641650988,0.15789473684210525,0
304,29,92340.70799217242,1.9266109644139697,0.7241379310344828,0
305,31,98108.18159645161,1.1555195341151407,0.7096774193548387,0
306,36,154468.6850238889,1.75343740753905,0.5833333333333334,0
307,42,69475.1337197619,0.3238144752669867,0.40476190476190477,0
308,19,39473.353732105264,1.465255650113225,0.5263157894736842,0
309,18,743247.8759129611,2.2880192802796895,0.7222222222222222,0
310,12,196612.604040025,1.4182958340544896,0.6666666666666666,0
311,36,357520.8969427861,2.62207015663977,0.4444444444444444,0
313,9,397202.8843777778,2.0588138903312014,0.4444444444444444,0
314,47,297327.8309131915,2.045838052286266,0.425531914893617,0
315,7,305816.9837857143,1.1488348542809168,0.5714285714285714,0
316,1,0.0,0.0,0.0,0
317,26,162408.55621892307,1.9849259129823313,0.46153846153846156,0
318,24,103270.10163041666,1.997224320061398,0.20833333333333334,0
319,19,149974.7423340079,1.6282202760321465,0.21052631578947367,0
320,18,45713.693726111116,1.0529407605626349,0.16666666666666666,0
321,15,17698.347274,0.6998428398862386,0.3333333333333333,0
322,17,4539.221719411765,0.3227569588973983,0.7647058823529411,0
323,16,107261.13842180624,1.1216407621868583,0.4375,0
324,22,131330.50004913638,1.5795113260786047,0.7272727272727273,0
325,29,381676.96417255176,2.5252658057570705,0.6206896551724138,0
327,19,298117.20286473684,2.0387607528626863,0.2631578947368421,0
328,21,355423.46552380954,2.784010874644601,0.38095238095238093,0
329,15,513873.62465066666,2.7898980954642876,0.5333333333333333,0
330,43,304662.031529897,2.513879884534227,0.32558139534883723,0
331,11,365530.69322363636,2.5949066182439395,0.2727272727272727,0
332,16,212580.8546125,2.3522170014624826,0.375,0
333,18,241968.2378433889,1.0975378398419537,0.5555555555555556,0
334,22,20252.74758831818,0.6840384356390417,0.45454545454545453,0
335,11,10361.285880090909,0.43949698692151334,0.6363636363636364,0
336,25,3186.8634169538004,0.24229218908241482,0.36,0
337,20,50897.9941203395,1.7166422780956525,0.55,0
338,15,601485.2597146666,2.872905595320056,0.7333333333333333,0
339,31,254166.39905454838,1.7456472141762844,0.25806451612903225,0
340,14,300991.3018641836,2.2170218858797184,0.7142857142857143,0
341,35,250554.28258110204,2.4099323915240043,0.4,0
343,1,231388.9532,0.0,0.0,0
344,15,98231.31097199999,1.9301249653149701,0.5333333333333333,0
345,43,270408.91353790695,2.00871932765071,0.27906976744186046,0
346,15,202472.85760133332,2.840223928941852,0.8666666666666667,0
347,17,159037.88621705884,1.898093373669538,0.17647058823529413,0
348,4,78002.050755,1.5,0.5,0
349,21,168953.44465714286,2.104043717778272,0.23809523809523808,0
350,4,45759.16025,0.8112781244591328,0.25,0
351,14,22131.074601857144,0.7345299214394703,0.35714285714285715,0
352,14,250.92873104892857,1.8322488896002305,0.21428571428571427,0
353,10,6041.049825239999,0.46899559358928117,0.4,0
354,30,279861.01302566665,2.3412943652509166,0.3,0
355,22,347665.1167954546,2.651502640872873,0.3181818181818182,0
356,15,261146.63242133334,2.3301249653149703,0.4,0
357,19,193899.88542721802,1.6107845483996805,0.3684210526315789,0
358,23,549398.9280930434,1.2087030080822634,0.4782608695652174,0
359,17,218535.05773050417,1.569307823181296,0.6470588235294118,0
360,13,163883.65691538464,1.3520301017579528,0.15384615384615385,0
361,20,87302.40376705,1.4567796494470395,0.25,0
362,15,462539.498,2.2892464285091583,0.3333333333333333,0
363,33,383143.68299454544,2.5183866515920523,0.48484848484848486,0
364,9,0.0,0.0,0.0,0
365,13,315834.2913076923,2.1416195253341384,0.38461538461538464,0
366,26,227565.9419808077,1.885307048913757,0.3076923076923077,0
367,9,90169.92091111111,1.4355205042826666,0.3333333333333333,0
368,19,501447.6319101737,2.4370658315190226,0.5789473684210527,0
369,26,206695.9132375412,2.591635048013768,0.5,0
370,14,108192.09346495508,2.1179631753145167,0.35714285714285715,0
371,18,1060.98930655,0.3095434291503252,0.05555555555555555,0
372,11,63151.20143181818,2.0403733936884962,0.2727272727272727,0
373,15,101593.79056083401,1.5589385323502771,0.3333333333333333,0
374,36,427228.0167827778,2.508185004692274,0.3888888888888889,0
375,8,553752.62951125,2.1556390622295667,0.875,0
376,25,192750.53878399997,1.8197218324096138,0.32,0
377,13,126331.55039153846,3.0269868333592873,0.38461538461538464,0
378,28,155190.8040063214,1.8409745639875463,0.39285714285714285,0
379,9,128554.77243111112,1.2243944454059863,0.2222222222222222,0
380,1,706556.7333,0.0,1.0,0
381,19,163423.4727863158,1.167436723286701,0.42105263157894735,0
382,5,469052.10503400007,2.3219280948873626,0.6,0
383,11,133319.53854845453,1.8676338909712122,0.45454545454545453,0
384,26,21641.13970769231,0.2351933818192415,0.6153846153846154,0
385,8,36624.462205822216,0.5032583347756457,0.7777777777777778,0
386,23,326285.5038737087,2.695774998782763,0.6086956521739131,0
387,48,349717.55246764794,2.509602696255584,0.4583333333333333,0
388,18,380765.8635916666,2.747167197306934,0.3888888888888889,0
389,2,0.0,0.0,1.0,0
390,25,163246.7945636,1.9215419333359278,0.2,0
391,10,87098.82463533,1.3567796494470397,0.2,0
392,50,317247.46179778,2.4271251585103024,0.34,0
393,8,438626.926075,1.75,0.875,0
395,2,462671.09335000004,1.0,0.5,0
396,4,248476.7899,1.5,0.5,0
397,45,280473.79024215555,2.4053230298945394,0.4,0
398,3,0.0,0.0,1.0,0
399,18,104934.80747111113,1.9447167900528526,0.5,0
400,22,226225.33811363636,2.2369837554745207,0.6363636363636364,0
401,4,482426.5383,1.5,2.0,0
402,19,178072.35952076555,1.4657904693384451,0.21052631578947367,0
403,45,150286.42022367878,1.7140561110527115,0.28888888888888886,0
405,3,510981.31656666665,1.584962500721156,0.6666666666666666,0
406,1,0.0,0.0,0.0,0
407,22,324524.78161554545,2.1403611636984854,1.2727272727272727,0
408,35,71453.94297428572,1.3469412295617194,0.2857142857142857,0
409,9,8212.723810000001,0.5032583347756457,0.5555555555555556,0
410,18,77868.29380166667,1.0975378398419537,0.16666666666666666,0
411,30,395992.7982265047,1.5404388162579372,0.4666666666666667,0
412,33,76903.29125536795,1.4445763157381135,0.18181818181818182,0
413,12,179759.630885,2.054585169337799,0.4166666666666667,0
415,36,72790.72000666667,1.54878424447402,0.3333333333333333,0
416,12,152854.7677785,1.780672129520887,0.5,0
417,18,2691.509127222222,0.3095434291503252,0.2777777777777778,0
418,10,2475.433333,0.9219280948873624,0.4,0
419,25,15681.3926202198,0.4021791902022729,0.6,0
420,27,109.40738736833333,1.1595115491253796,0.07407407407407407,0
421,24,283.92365721666664,1.1964209471916636,0.5,0
422,31,433723.0235296774,2.787320075426423,0.5483870967741935,0
423,17,213851.07769130587,1.7804463148460086,0.35294117647058826,0
424,18,0.0,0.0,0.5555555555555556,0
425,8,2716.02403875,0.5435644431995964,0.5,0
426,28,32388.52385325,1.0201433152964865,0.42857142857142855,0
427,19,85.36365915263158,1.192250860234642,0.6842105263157895,0
428,13,361537.01720023074,2.565448371820826,0.3076923076923077,0
429,23,236313.25706510435,1.772074455398566,0.17391304347826086,0
430,8,314.56919646250003,0.5435644431995964,0.0,0
431,26,514730.35285148345,2.900670967392199,0.5769230769230769,0
432,2,14786.6502,1.0,0.5,0
433,18,188756.414325695,2.362740278498934,0.6666666666666666,0
434,23,226856.58936037266,2.6974749995352734,0.21739130434782608,0
435,5,86855.29474,0.9709505944546688,0.4,0
436,20,217859.17391792857,1.9149798205164812,0.35,0
437,16,336474.1447625,1.875,0.5625,0
438,35,185156.89723020405,2.382657578884484,0.3142857142857143,0
439,16,217368.024225625,2.577819531114783,0.4375,0
441,23,54273.080717391305,1.567040216926578,0.2608695652173913,0
442,1,0.0,0.0,0.0,0
443,4,3249.7125,0.8112781244591328,0.5,0
444,6,241690.57067388334,0.6500224216483541,0.6666666666666666,0
445,22,58454.97734999547,0.5304060778306042,0.09090909090909091,0
446,26,121894.57066076923,2.1097379321298906,0.2692307692307692,0
447,13,250276.42735846154,2.411602217974671,0.8461538461538461,0
448,19,186611.4628231579,1.950480963211837,0.3157894736842105,0
449,8,300828.56892125,0.5435644431995964,0.75,0
450,28,440365.8039914286,2.9226799244444983,0.5714285714285714,0
451,11,256920.4118194818,2.413088436425758,0.2727272727272727,0
452,21,152832.7380947367,1.9268680175017436,0.2857142857142857,0
453,16,192145.10340875,2.311278124459133,0.25,0
454,3,6.85714286,0.9182958340544894,0.6666666666666666,0
455,19,28988.280641363155,0.7742433029172697,0.6842105263157895,0
456,7,145982.92059999998,1.6644977792004614,0.42857142857142855,0
457,14,171468.17722253533,1.8073549220576042,0.42857142857142855,0
458,10,166875.786606657,0.46899559358928117,0.5,0
459,25,466523.30969080003,2.6986885704510977,0.56,0
460,6,118.65079366666667,0.9182958340544894,0.3333333333333333,0
461,26,10530.91276438123,0.2351933818192415,0.07692307692307693,0
462,25,151822.521105652,1.3199958387470216,0.44,0
463,15,335717.92392933334,2.2825887305018333,0.2,0
464,13,235287.59143846156,2.353533948577482,0.38461538461538464,0
465,10,536658.16876,2.446439344671015,0.5,0
466,24,586212.8096641666,3.0424812503605785,0.5416666666666666,0
467,16,167718.77632625,2.2987949406953985,0.3125,0
468,11,251488.46917484544,2.0048861640918427,0.09090909090909091,0
469,28,195004.62966214286,2.5178650529206683,0.21428571428571427,0
470,5,34224.685056,1.370950594454669,0.4,0
471,25,214818.11383480002,2.7720966889958762,0.2,0
472,4,1381.66666675,0.8112781244591328,0.25,0
473,25,265578.6189664,2.2528786893420314,0.48,0
474,25,389581.5174614857,2.8676013115120575,0.48,0
476,15,325163.2141691428,1.6879430945989,0.6,0
477,19,258346.03578045111,2.9258530145612833,0.3157894736842105,0
478,8,98679.546213125,1.061278124459133,0.125,0
479,19,124255.03935866163,2.0784916740291846,0.10526315789473684,0
480,13,221.12271061538462,2.045841640885174,0.07692307692307693,0
481,27,418936.0825566296,2.4352878546415915,0.5555555555555556,0
482,11,334901.0283878818,2.16264411804726,0.5454545454545454,0
483,20,215724.13905126927,2.608694969562842,0.5,0
484,13,304566.4918406923,2.5654483718208256,0.6153846153846154,0
485,19,138525.67710473682,2.8655768552072485,0.15789473684210525,0
486,16,142567.77815875,1.8024212838293645,0.3125,0
487,31,201353.06691456682,1.95034419816869,0.2903225806451613,0
488,12,16788.308686666667,1.5545851693377997,1.5,0
489,23,363538.2402482261,1.2956595298213938,0.34782608695652173,0
490,26,141242.40654891316,1.2220334913046598,0.23076923076923078,0
491,3,854464.6696666665,0.9182958340544894,0.6666666666666666,0
492,23,520321.74758826086,2.1527217381013255,0.5217391304347826,0
493,28,110541.59478341833,1.798720786221203,0.17857142857142858,0
494,22,117840.50247272728,2.0000808760993793,0.2727272727272727,0
495,26,101057.83750692307,2.0037807205082183,0.2692307692307692,0
